Date,Area Name,Road/Intersection Name,Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Environmental Impact,Public Transport Usage,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Weather Conditions,Roadwork and Construction Activity
02-11-2022,Jayanagar,South End Circle,17163,46.9609694,1.333069523,66.07917935,90.46287005,0,84.326,53.62419887,94.2945823,61.1711995,114,Clear,No
02-11-2022,Hebbal,Ballari Road,33919,48.65142967,1.5,100,100,5,117.838,18.84612489,73.27808377,51.00777762,94,Overcast,No
02-11-2022,Yeshwanthpur,Yeshwanthpur Circle,17365,51.28425425,1.34658154,67.23623766,90.74286621,0,84.73,62.28506578,69.62111199,53.19153973,79,Clear,No
03-11-2022,Indiranagar,100 Feet Road,46145,52.30172056,1.5,100,100,7,142.29,66.64870035,77.32316427,91.46888133,86,Clear,No
03-11-2022,Indiranagar,CMH Road,23405,51.06662724,1.130768951,83.5538976,100,3,96.81,75.50796884,73.09555892,68.13452975,108,Clear,No
03-11-2022,Whitefield,Marathahalli Bridge,21609,37.01215144,1.316680905,72.23964122,100,2,93.218,15.15343915,64.75640408,56.83655334,95,Clear,No
03-11-2022,Whitefield,ITPL Main Road,15144,40.31599945,1.393552144,52.37460518,78.34693165,1,80.288,59.2856189,85.29133778,82.4686739,118,Clear,Yes
03-11-2022,Koramangala,Sarjapur Road,54560,20,1.5,100,100,3,159.12,48.78329732,81.86339599,94.43579328,115,Clear,No
03-11-2022,Electronic City,Hosur Road,13930,59.405187,1.370756543,49.248606,71.11443873,0,77.86,12.6980467,89.52718894,85.81223653,201,Clear,No
03-11-2022,M.G. Road,Trinity Circle,51478,35.29510092,1.5,100,100,0,152.956,39.9410828,86.04385048,85.22506159,115,Clear,No
03-11-2022,M.G. Road,Anil Kumble Circle,24979,39.6364312,1.071019108,89.38860678,100,1,99.958,59.89997827,66.33583578,51.20324763,96,Clear,No
03-11-2022,Jayanagar,Jayanagar 4th Block,9491,41.91154443,1.0676298,41.5774258,50.51192566,0,68.982,62.35035717,80.752605,78.29961323,203,Clear,No
03-11-2022,Hebbal,Hebbal Flyover,44656,47.49990961,1.5,100,100,2,139.312,42.48129026,97.51109043,63.70447239,96,Clear,No
03-11-2022,Hebbal,Ballari Road,27541,40.01780459,1.5,89.00253501,100,4,105.082,40.39145864,88.01047403,93.17822662,103,Overcast,No
03-11-2022,Yeshwanthpur,Yeshwanthpur Circle,19645,63.34298448,1.348316043,63.95721962,99.0595269,0,89.29,45.8880445,68.9142924,61.2593574,93,Clear,No
03-11-2022,Yeshwanthpur,Tumkur Road,13856,49.60466504,1.16149308,41.54137976,69.40447159,0,77.712,39.27298654,75.75234066,85.02133418,180,Clear,No
04-11-2022,Indiranagar,100 Feet Road,40586,40.54567348,1.5,100,100,2,131.172,32.60626205,91.68256307,74.65534079,106,Windy,No
04-11-2022,Indiranagar,CMH Road,22156,43.40081501,1.161629979,79.35028976,100,1,94.312,65.21642271,80.10510738,60.30795724,100,Clear,No
04-11-2022,Whitefield,ITPL Main Road,17150,71.52242335,1.215081782,64.03711409,83.91869925,0,84.3,57.59633381,68.39275708,96.24097075,107,Overcast,No
04-11-2022,Koramangala,Sarjapur Road,60411,24.43964816,1.5,100,100,5,170.822,12.7981405,85.5120505,68.13238083,104,Clear,Yes
04-11-2022,Electronic City,Hosur Road,24435,40.64460806,1.119190323,85.20316278,100,0,98.87,61.1586931,72.43610521,77.53994636,109,Clear,No
04-11-2022,M.G. Road,Trinity Circle,37895,20,1.5,100,100,2,125.79,10.52294789,78.01776944,74.45544889,93,Clear,No
04-11-2022,M.G. Road,Anil Kumble Circle,49065,36.54245035,1.5,100,100,4,148.13,55.25454397,68.83662746,64.2039092,105,Clear,Yes
04-11-2022,Hebbal,Hebbal Flyover,30047,21.74308838,1.5,98.9339795,100,2,110.094,13.38962178,96.68103036,50.61158118,93,Clear,No
04-11-2022,Hebbal,Ballari Road,22423,44.52090411,1.040255557,78.28746104,100,2,94.846,59.54549117,95.63236366,69.92630322,92,Clear,No
05-11-2022,Indiranagar,100 Feet Road,22356,37.21108695,1.331693467,84.22040744,100,0,94.712,62.57273322,95.08217694,96.56140855,104,Rain,Yes
05-11-2022,Indiranagar,CMH Road,37441,51.91476429,1.5,100,100,0,124.882,72.88567386,84.90910031,86.38971852,95,Clear,No
05-11-2022,Koramangala,Sony World Junction,29764,25.6102538,1.5,100,100,1,109.528,77.41626135,61.11239904,95.62215371,115,Clear,No
05-11-2022,Koramangala,Sarjapur Road,56662,35.42479973,1.5,100,100,3,163.324,71.41268321,81.56072888,96.06142063,98,Clear,No
05-11-2022,Electronic City,Hosur Road,7977,37.08991179,1.09748451,26.39776116,39.47473334,0,65.954,22.92092669,81.35936354,68.21027784,191,Clear,No
05-11-2022,M.G. Road,Trinity Circle,28665,51.54175123,1.5,93.37501963,100,1,107.33,55.71209465,95.43577324,69.24780275,86,Clear,No
05-11-2022,M.G. Road,Anil Kumble Circle,28371,49.05063634,1.5,100,100,1,106.742,22.68875038,82.34403544,53.85391047,77,Clear,No
05-11-2022,Jayanagar,Jayanagar 4th Block,26786,20,1.5,94.73838527,100,4,103.572,59.14036894,62.32604469,51.98757558,95,Clear,No
05-11-2022,Jayanagar,South End Circle,23985,43.87671606,1.098913126,74.34427508,100,5,97.97,26.6649053,97.11244028,84.94919945,108,Clear,No
05-11-2022,Hebbal,Ballari Road,29203,35.75947136,1.5,92.29470733,100,3,108.406,28.17856688,64.9502831,97.41799033,106,Overcast,No
05-11-2022,Yeshwanthpur,Tumkur Road,18345,60.67595326,1.027988869,53.87899508,92.69613505,0,86.69,10.37660923,90.67418108,70.83518714,94,Clear,No
06-11-2022,Indiranagar,100 Feet Road,12335,45.41671854,1.108942895,44.77453781,58.39757543,0,74.67,15.46524233,95.2317264,65.52187008,188,Clear,No
06-11-2022,Indiranagar,CMH Road,48733,44.06694852,1.5,100,100,2,147.466,15.61346023,96.42752402,73.02626711,90,Overcast,No
06-11-2022,Koramangala,Sony World Junction,47365,23.22016177,1.5,100,100,0,144.73,29.99482448,62.64002915,69.04519246,88,Overcast,No
06-11-2022,Koramangala,Sarjapur Road,25987,42.70653717,1.5,96.60658558,100,0,101.974,59.15279704,73.06957321,82.8790717,85,Clear,No
06-11-2022,M.G. Road,Trinity Circle,36230,35.66339709,1.5,100,100,2,122.46,32.00281591,90.88176944,96.96578922,101,Clear,No
06-11-2022,M.G. Road,Anil Kumble Circle,52720,38.50721285,1.5,100,100,3,155.44,47.85482584,93.62601299,93.03340594,111,Clear,No
06-11-2022,Jayanagar,South End Circle,31334,54.66870787,1.5,100,100,2,112.668,62.11421469,67.05826692,83.04832064,115,Windy,Yes
06-11-2022,Hebbal,Hebbal Flyover,37610,38.16280429,1.5,100,100,0,125.22,70.23875171,79.23619409,63.9066845,111,Rain,No
06-11-2022,Yeshwanthpur,Yeshwanthpur Circle,23740,25.33814904,1.388932955,84.3308199,100,2,97.48,72.14266366,92.87525935,88.88551784,102,Overcast,No
06-11-2022,Yeshwanthpur,Tumkur Road,29338,44.85273181,1.5,88.04147612,100,4,108.676,55.93283995,92.44970793,85.99206552,106,Clear,No
07-11-2022,Indiranagar,100 Feet Road,54941,20,1.5,100,100,2,159.882,69.70801764,87.19796694,54.74608413,101,Clear,No
07-11-2022,Indiranagar,CMH Road,45103,45.26416176,1.5,100,100,1,140.206,60.42616076,93.99967477,55.58358619,95,Fog,No
07-11-2022,Whitefield,Marathahalli Bridge,8569,47.69886028,1.319006818,31.01265539,47.62070441,0,67.138,46.75348257,60.49147056,97.29756814,203,Clear,No
07-11-2022,Whitefield,ITPL Main Road,13324,46.93849349,1.313351652,45.66128948,63.64236018,3,76.648,41.9981863,99.99365202,90.55939585,215,Fog,No
07-11-2022,Koramangala,Sony World Junction,41901,23.08993928,1.5,100,100,4,133.802,59.3203817,69.67004739,51.99309867,93,Overcast,No
07-11-2022,Koramangala,Sarjapur Road,60280,42.21824992,1.5,100,100,2,170.56,66.19769153,81.80311303,59.88150024,96,Rain,No
07-11-2022,Electronic City,Hosur Road,23612,45.54659971,1.147882176,70.88170199,100,3,97.224,28.95110119,89.45549123,68.05366336,81,Clear,No
07-11-2022,Electronic City,Silk Board Junction,23137,48.49634258,1.194203903,77.50459462,100,0,96.274,56.75176574,73.83059933,75.09031061,91,Clear,Yes
07-11-2022,M.G. Road,Trinity Circle,41162,55.03419662,1.5,100,100,4,132.324,72.87064296,85.11339322,81.51434027,112,Fog,No
07-11-2022,M.G. Road,Anil Kumble Circle,38320,30.41157694,1.5,100,100,2,126.64,22.68320823,71.46668485,73.16592428,113,Rain,No
07-11-2022,Hebbal,Hebbal Flyover,31627,42.59841591,1.5,100,100,2,113.254,44.6970839,64.41354954,84.06554705,115,Rain,No
08-11-2022,Indiranagar,CMH Road,13099,43.14931076,1.334453687,45.73671708,62.0615841,0,76.198,76.82773886,76.85590728,82.40805084,222,Clear,No
08-11-2022,Whitefield,ITPL Main Road,25452,20,1.5,79.56433926,100,2,100.904,37.56418913,82.25987673,60.75915211,83,Rain,No
08-11-2022,Koramangala,Sony World Junction,30939,30.35010984,1.5,93.19102532,100,0,111.878,39.41684079,73.34951337,58.8917929,86,Overcast,No
08-11-2022,Koramangala,Sarjapur Road,27515,44.88884946,1.5,92.32912293,100,2,105.03,64.44249415,89.5599598,84.81140321,96,Windy,No
08-11-2022,M.G. Road,Trinity Circle,55839,42.58190463,1.5,100,100,1,161.678,41.32844071,88.65707954,71.06277358,81,Fog,No
08-11-2022,M.G. Road,Anil Kumble Circle,14072,51.17510493,1.179145481,47.83610852,67.63380724,1,78.144,25.24678326,81.016141,59.52568615,208,Clear,Yes
08-11-2022,Jayanagar,Jayanagar 4th Block,19807,39.92473569,1.022917608,58.58511211,97.06399183,0,89.614,63.40179883,96.8476581,70.60441043,85,Clear,No
08-11-2022,Hebbal,Hebbal Flyover,37349,30.93000017,1.5,100,100,2,124.698,53.88244991,91.52850839,63.45764472,93,Fog,No
09-11-2022,Indiranagar,100 Feet Road,47359,41.37385837,1.5,100,100,1,144.718,59.62164485,92.58673333,89.43745834,102,Clear,No
09-11-2022,Indiranagar,CMH Road,10943,40.97210179,1.289850461,34.77572281,56.75959447,0,71.886,19.23424232,65.27956094,60.16318762,180,Clear,No
09-11-2022,Whitefield,Marathahalli Bridge,6785,29.75500419,1.308850508,22.28752373,32.75456289,1,63.57,15.46942087,72.50801005,98.93040643,199,Clear,No
09-11-2022,Whitefield,ITPL Main Road,12201,26.71272401,1.392587595,33.22066973,60.84327099,0,74.402,59.12347242,75.66747508,82.42339447,193,Clear,No
09-11-2022,Koramangala,Sony World Junction,29956,49.01030628,1.5,100,100,0,109.912,36.66771517,67.34638246,69.65596966,91,Clear,No
09-11-2022,Electronic City,Hosur Road,19496,44.48294836,1.327764586,64.20217087,98.52600542,3,88.992,62.47241172,69.33083439,91.55884943,95,Overcast,No
09-11-2022,M.G. Road,Trinity Circle,25970,43.88271212,1.5,94.35468249,100,3,101.94,77.78062824,67.23916891,51.22513839,101,Fog,No
09-11-2022,M.G. Road,Anil Kumble Circle,45828,49.88823407,1.5,100,100,1,141.656,18.56789909,60.18056192,74.62210912,98,Rain,No
09-11-2022,Jayanagar,Jayanagar 4th Block,21024,30.68185303,1.129890249,72.37624778,100,1,92.048,17.67356935,79.24343387,85.99390295,101,Clear,Yes
09-11-2022,Jayanagar,South End Circle,19911,21.46767173,1.303064518,73.16218967,100,1,89.822,39.94616274,70.93584608,81.22313069,110,Clear,No
09-11-2022,Hebbal,Hebbal Flyover,38595,47.65342629,1.5,100,100,2,127.19,54.47593562,69.06637309,54.67702499,93,Clear,No
09-11-2022,Hebbal,Ballari Road,20235,51.79484534,1.169002072,68.72599337,96.23211553,1,90.47,41.61554655,97.66407758,86.52040422,95,Overcast,No
09-11-2022,Yeshwanthpur,Yeshwanthpur Circle,35900,39.91828718,1.5,100,100,0,121.8,39.56191645,68.85397879,54.08114543,100,Rain,No
10-11-2022,Indiranagar,100 Feet Road,21996,29.56114721,1.241018656,65.85615964,100,0,93.992,58.42408338,97.31549574,93.49373234,107,Fog,No
10-11-2022,Indiranagar,CMH Road,52196,21.29390722,1.5,100,100,3,154.392,52.35140172,98.79201978,86.90600046,100,Fog,No
10-11-2022,Koramangala,Sarjapur Road,40287,42.83291388,1.5,100,100,1,130.574,60.27807042,60.45973686,73.20201688,95,Fog,No
10-11-2022,M.G. Road,Trinity Circle,24541,55.90869389,1.210912556,72.71510662,100,2,99.082,53.74618305,90.87824294,50.63890733,108,Rain,No
10-11-2022,M.G. Road,Anil Kumble Circle,25830,34.49684154,1.5,93.39379975,100,4,101.66,73.93773834,64.71544937,75.85730047,112,Clear,No
10-11-2022,Yeshwanthpur,Yeshwanthpur Circle,12458,42.66942357,1.206963721,31.61505284,59.99449889,1,74.916,14.53904008,69.98923138,91.3779353,203,Clear,No
10-11-2022,Yeshwanthpur,Tumkur Road,15956,47.5788347,1.072662762,58.55110714,75.26902177,0,81.912,25.32388828,96.62335935,58.89989532,102,Clear,No
11-11-2022,Indiranagar,100 Feet Road,45120,44.07610201,1.5,100,100,2,140.24,69.09317158,67.1770442,58.70548512,107,Clear,No
11-11-2022,Indiranagar,CMH Road,21473,35.48763442,1.142424346,75.86210255,100,3,92.946,59.25358984,81.39021653,93.41700807,119,Windy,No
11-11-2022,Whitefield,Marathahalli Bridge,21876,33.50781851,1.196028021,68.82101609,100,0,93.752,30.05201434,66.78003981,88.27801313,97,Overcast,No
11-11-2022,Whitefield,ITPL Main Road,25327,25.53373247,1.5,82.54397461,100,3,100.654,51.48896883,78.41897155,71.40264298,97,Clear,No
11-11-2022,Koramangala,Sony World Junction,15092,39.06545077,1.338513392,41.18622289,75.53206934,1,80.184,29.30557353,96.79680873,54.07348117,103,Clear,Yes
11-11-2022,Koramangala,Sarjapur Road,46639,25.78076792,1.5,100,100,1,143.278,41.98519247,81.97219926,72.93477701,97,Rain,No
11-11-2022,M.G. Road,Trinity Circle,25016,38.83095028,1.5,83.64485009,100,5,100.032,68.08919926,89.86184775,88.57126439,87,Clear,No
11-11-2022,M.G. Road,Anil Kumble Circle,11758,50.07884901,1.133650975,32.08303137,59.15119627,1,73.516,17.23160688,69.17399096,85.70333716,221,Clear,No
11-11-2022,Jayanagar,South End Circle,15962,31.1065758,1.131811617,58.590261,76.52723734,2,81.924,17.43041239,83.01628956,91.04656859,94,Rain,No
11-11-2022,Hebbal,Ballari Road,31519,37.52818905,1.5,100,100,1,113.038,24.06020512,71.8362836,91.8613165,99,Fog,No
11-11-2022,Yeshwanthpur,Tumkur Road,18823,55.09743886,1.291164943,57.02320562,94.87732638,1,87.646,78.80545945,67.28022647,74.03993144,114,Overcast,No
12-11-2022,Indiranagar,100 Feet Road,46732,20.43956169,1.5,100,100,5,143.464,21.34447931,71.63367121,80.8388534,80,Clear,No
12-11-2022,Indiranagar,CMH Road,33279,55.41638217,1.5,100,100,1,116.558,16.61115831,99.15411863,86.29799501,93,Overcast,No
12-11-2022,Whitefield,ITPL Main Road,25917,34.35937423,1.5,91.59269209,100,3,101.834,59.08901141,73.24679361,56.48160204,107,Fog,No
12-11-2022,Electronic City,Hosur Road,19129,36.06120185,1.023854746,60.43108253,100,0,88.258,51.81968227,62.82421544,83.47006058,93,Clear,No
12-11-2022,Jayanagar,Jayanagar 4th Block,18711,45.84832426,1.241926953,58.91203523,96.72904111,0,87.422,71.72193184,98.9870716,98.3826327,88,Clear,No
12-11-2022,Jayanagar,South End Circle,23353,33.72123236,1.0240954,86.97984453,100,1,96.706,53.70163732,67.22514142,83.08587657,103,Clear,Yes
12-11-2022,Yeshwanthpur,Tumkur Road,24960,45.98539154,1.286840578,74.61609152,100,1,99.92,37.9024992,63.09454427,91.46344969,99,Clear,No
13-11-2022,Indiranagar,CMH Road,24558,34.21380988,1.17612643,76.37053305,100,4,99.116,32.51477027,81.54801668,98.75030299,76,Clear,No
13-11-2022,Whitefield,Marathahalli Bridge,22553,45.28846469,1.231646986,69.81671834,100,0,95.106,70.09593154,61.90292071,67.3998376,97,Fog,No
13-11-2022,Koramangala,Sony World Junction,59327,34.70479139,1.5,100,100,0,168.654,77.19073238,82.46257723,73.46319932,97,Windy,No
13-11-2022,Koramangala,Sarjapur Road,46238,45.35493309,1.5,100,100,4,142.476,43.75964147,87.17417123,58.8637759,104,Clear,No
13-11-2022,Electronic City,Hosur Road,6092,41.6988969,1.389344821,25.73411171,28.0040926,0,62.184,53.16578903,60.12915541,89.62928121,189,Clear,No
13-11-2022,Electronic City,Silk Board Junction,8021,67.03751798,1.382227876,22.00459831,36.02391243,0,66.042,22.91637051,76.54506801,59.35989718,219,Fog,No
13-11-2022,M.G. Road,Anil Kumble Circle,48572,38.59659102,1.5,100,100,1,147.144,53.70821053,95.28483886,91.36612317,95,Fog,No
13-11-2022,Jayanagar,Jayanagar 4th Block,18571,33.90039282,1.034304905,56.05735207,93.30876496,0,87.142,27.37902711,96.27164135,84.85587592,94,Clear,No
13-11-2022,Jayanagar,South End Circle,22958,38.11082535,1.243081843,81.4334755,100,4,95.916,72.35261922,93.47295832,98.19561046,102,Overcast,Yes
13-11-2022,Hebbal,Ballari Road,10481,30.36647689,1.019138799,24.95196199,53.79862673,0,70.962,69.10311757,70.30189147,64.03538022,175,Clear,No
14-11-2022,Indiranagar,100 Feet Road,34255,28.86245357,1.5,100,100,4,118.51,67.29058936,91.71527974,89.89767163,112,Fog,No
14-11-2022,Indiranagar,CMH Road,48231,43.19203518,1.5,100,100,2,146.462,42.89356206,70.63195989,79.52070974,109,Fog,No
14-11-2022,Whitefield,ITPL Main Road,25226,21.8666878,1.5,86.9140837,100,3,100.452,18.67666284,65.45305746,51.06628579,101,Overcast,No
14-11-2022,Koramangala,Sony World Junction,48806,21.03233651,1.5,100,100,2,147.612,60.29887994,97.65569398,88.97957805,94,Clear,No
14-11-2022,Electronic City,Hosur Road,10764,44.07164974,1.274274376,40.87402159,52.27430005,0,71.528,51.3249611,62.94391384,85.56487669,201,Fog,No
14-11-2022,Electronic City,Silk Board Junction,22556,52.77888376,1.10460069,69.61521105,100,0,95.112,50.27427057,82.06381889,79.25834112,81,Clear,No
14-11-2022,M.G. Road,Anil Kumble Circle,41224,30.57243382,1.5,100,100,2,132.448,14.06645606,66.66557295,88.61618586,117,Clear,Yes
14-11-2022,Jayanagar,Jayanagar 4th Block,25049,41.14919687,1.5,88.68730209,100,2,100.098,25.38095713,62.46979033,69.65385869,84,Clear,No
14-11-2022,Hebbal,Ballari Road,27007,40.20229119,1.5,87.44450387,100,4,104.014,61.86256623,89.30910582,51.55415938,104,Clear,No
15-11-2022,Indiranagar,100 Feet Road,21700,40.46269134,1.260854454,77.79622236,100,1,93.4,18.79718049,96.38687252,92.1892216,99,Clear,No
15-11-2022,Indiranagar,CMH Road,32251,40.09161043,1.5,100,100,3,114.502,49.57471506,63.64057661,69.34630567,91,Overcast,No
15-11-2022,Whitefield,Marathahalli Bridge,29255,27.62887917,1.5,90.18207418,100,1,108.51,11.77099646,81.30637951,82.5765596,111,Rain,No
15-11-2022,Koramangala,Sony World Junction,32452,41.73325108,1.5,100,100,1,114.904,27.17192049,69.50696593,70.94654772,97,Clear,No
15-11-2022,Koramangala,Sarjapur Road,33967,35.22686438,1.5,100,100,2,117.934,29.86458335,89.74894519,80.11184539,116,Overcast,No
15-11-2022,Electronic City,Hosur Road,21197,32.69516029,1.015963085,70.06905908,100,0,92.394,27.49372665,88.89841725,77.55943911,113,Clear,No
15-11-2022,M.G. Road,Trinity Circle,26064,35.48103148,1.5,85.26663875,100,3,102.128,57.85997781,64.28131201,72.95819874,104,Clear,Yes
15-11-2022,M.G. Road,Anil Kumble Circle,38262,24.5014232,1.5,100,100,3,126.524,20.32338407,79.64483973,68.38582601,106,Clear,No
15-11-2022,Jayanagar,South End Circle,31998,25.80067399,1.5,100,100,1,113.996,22.83175201,78.51557094,81.87183682,104,Fog,No
15-11-2022,Hebbal,Ballari Road,23372,44.90140451,1.32356996,82.48554051,100,1,96.744,10.65064287,83.91837824,53.72834521,88,Clear,No
16-11-2022,Indiranagar,100 Feet Road,11230,54.77845819,1.354882089,31.13270522,57.00505755,0,72.46,38.18831039,95.2825758,80.41737542,208,Overcast,No
16-11-2022,Indiranagar,CMH Road,11757,52.04015403,1.119293011,37.52091447,57.8807158,0,73.514,16.42796067,64.34506371,79.95943491,196,Clear,No
16-11-2022,Koramangala,Sony World Junction,28421,50.40628005,1.5,96.50311007,100,3,106.842,49.92242978,97.50035274,84.66060104,82,Fog,No
16-11-2022,Electronic City,Silk Board Junction,14713,58.20423023,1.078077533,44.10343746,73.43198138,2,79.426,74.7933941,97.1092665,50.3966871,200,Clear,No
16-11-2022,M.G. Road,Trinity Circle,25871,34.10948193,1.5,91.04176894,100,3,101.742,25.00021798,67.58476947,99.27032028,101,Clear,No
16-11-2022,M.G. Road,Anil Kumble Circle,25715,44.81743341,1.5,95.50381211,100,1,101.43,40.77941851,67.06150196,65.36155433,93,Windy,Yes
16-11-2022,Jayanagar,Jayanagar 4th Block,30613,42.6065474,1.5,100,100,4,111.226,29.34919328,72.53532321,68.02663717,95,Clear,No
16-11-2022,Hebbal,Hebbal Flyover,21682,41.58071222,1.376679169,80.0070712,100,2,93.364,19.65019192,71.28376817,98.19887627,97,Clear,No
16-11-2022,Hebbal,Ballari Road,17739,65.02583306,1.266669701,68.59812584,84.22213727,0,85.478,54.81567458,95.86105801,89.8823955,99,Clear,Yes
17-11-2022,Indiranagar,100 Feet Road,37446,20,1.5,100,100,0,124.892,65.98940496,84.70869366,86.51966685,115,Clear,No
17-11-2022,Indiranagar,CMH Road,52281,44.06055958,1.5,100,100,4,154.562,16.87247541,94.08483835,76.67440944,103,Rain,Yes
17-11-2022,Koramangala,Sony World Junction,48792,39.27831343,1.5,100,100,1,147.584,50.1430204,90.55966696,64.28966762,92,Fog,No
17-11-2022,Electronic City,Hosur Road,13619,41.88109052,1.278176067,43.29103832,64.66750923,1,77.238,79.13780377,90.62237847,55.10619782,210,Windy,Yes
17-11-2022,Electronic City,Silk Board Junction,17315,38.84133522,1.198893989,56.65533172,86.18085225,1,84.63,75.87327956,65.90926723,64.01280438,105,Clear,No
17-11-2022,M.G. Road,Trinity Circle,24190,46.43882373,1.070740321,71.88224242,100,0,98.38,46.14915136,68.99909608,69.17943168,100,Fog,No
17-11-2022,M.G. Road,Anil Kumble Circle,11503,22.43646369,1.057662444,37.85380234,55.54849236,1,73.006,36.50107124,84.66007928,67.25617759,199,Clear,No
17-11-2022,Jayanagar,Jayanagar 4th Block,17243,61.57996918,1.162699332,60.66107195,88.49100825,1,84.486,58.86562644,73.69143271,85.88048724,88,Clear,No
17-11-2022,Hebbal,Hebbal Flyover,27294,34.91024726,1.5,88.7138937,100,2,104.588,19.1131442,91.52593656,82.78935366,93,Overcast,No
17-11-2022,Yeshwanthpur,Yeshwanthpur Circle,28120,20,1.5,95.70799558,100,1,106.24,79.00350647,96.23260224,76.36914138,72,Overcast,No
